"class","cap.diameter","does.bruise.or.bleed","stem.height"
0,7.87,0,11.05
0,10.47,0,12.15
0,8.01,0,11.35
0,8.4,0,10.91
0,9.4,0,11.06
0,6.68,0,10.05
0,8.55,0,10.51
0,7.76,0,10.67
0,10.46,0,11.35
0,10.15,0,11.33
0,7.94,0,10.41
0,6.89,0,10.83
0,8.09,0,10.88
0,8.83,0,10.86
0,7.55,0,10.78
0,8.25,0,11.53
0,7.31,0,11.31
0,7.92,0,11.27
0,8.4,0,10.81
0,7.29,0,10.63
0,9.73,0,11.07
0,5.6,0,10.03
0,10.7,0,11.49
0,9.34,0,10.84
0,6.13,0,10.55
0,8.76,0,10.81
0,7.27,0,10.84
0,8.95,0,10.53
0,8.23,0,10.88
0,8.82,0,10.48
0,9.74,0,10.73
0,9.56,0,11.05
0,11.52,0,11.31
0,7.33,0,10.95
0,8.56,0,10.95
0,8.59,0,10.96
0,9.99,0,10.94
0,7.19,0,10.58
0,11.41,0,11.22
0,6.5,0,10.31
0,8.75,0,11.12
0,7.5,0,11.07
0,8.8,0,10.89
0,7.76,0,10.59
0,10.73,0,11.55
0,8.7,0,11.31
0,9.13,0,11.1
0,10.77,0,11.13
0,9.08,0,10.82
0,9.59,0,11.28
0,8.15,0,10.42
0,8.83,0,10.81
0,8.01,0,10.28
0,9.41,0,11.45
0,8.45,0,11.68
0,9.08,0,11.16
0,8.65,0,11.17
0,7.57,0,10.72
0,10.27,0,11.69
0,6.37,0,10.65
0,9.34,0,11.26
0,7.73,0,11
0,9.88,0,11.16
0,10.33,0,11.12
0,7.74,0,11.03
0,6.94,0,10.62
0,7.75,0,10.48
0,9.1,0,10.93
0,9.13,0,10.74
0,7.48,0,11.1
0,8.73,0,11.43
0,8.3,0,11.16
0,9,0,11.06
0,7.33,0,10.65
0,8.25,0,10.81
0,9.27,0,11.29
0,11.19,0,11.67
0,8.28,0,10.68
0,8.87,0,11.4
0,5.62,0,10.54
0,9.85,0,11.47
0,9.2,0,11.23
0,8.67,0,11.4
0,8.11,0,10.78
0,8.97,0,11.15
0,8.16,0,11.1
0,8.21,0,11.24
0,6.14,0,11.24
0,8,0,11.4
0,7.84,0,11.24
0,8.33,0,11
0,8.7,0,10.79
0,8.71,0,10.63
0,8.46,0,10.9
0,9.6,0,10.99
0,9.03,0,11.08
0,9.06,0,10.56
0,8.33,0,11.46
0,7.36,0,10.88
0,8.8,0,11
0,7.39,0,10.27
0,9.43,0,11.29
0,7.2,0,10.96
0,10.25,0,11.32
0,7.51,0,10.79
0,7.39,0,10.73
0,7.01,0,10.91
0,7.19,0,10.56
0,9.31,0,10.8
0,7.51,0,10.74
0,9.45,0,11.02
0,10.27,0,10.7
0,8.88,0,11.27
0,9.84,0,11.03
0,7.56,0,10.48
0,7.9,0,10.84
0,8.98,0,10.81
0,8.61,0,11.18
0,7.4,0,10.56
0,8.06,0,10.75
0,7.33,0,10.9
0,6.06,0,10.49
0,7.67,0,10.94
0,7.05,0,11.03
0,5.89,0,10.48
0,7.44,0,10.62
0,7.67,0,10.64
0,10.55,0,11.65
0,8.45,0,11.31
0,7.88,0,10.5
0,7.27,0,10.99
0,11.9,0,11.86
0,8.87,0,11.01
0,10.45,0,11.49
0,8.49,0,10.51
0,7.11,0,10.29
0,9.48,0,11.15
0,8.75,0,10.85
0,9.88,0,11.25
0,8.53,0,11.12
0,9.5,0,11.31
0,7.33,0,10.65
0,8.87,0,11.36
0,9.16,0,10.88
0,9.38,0,10.83
0,7.32,0,10.62
0,7.5,0,10.59
0,7.76,0,11.44
0,10.8,0,11.25
0,8.41,0,10.79
0,9.15,0,11.04
0,8.43,0,10.97
0,7.23,0,10.87
0,9.59,0,11.45
0,10.87,0,11.34
0,9.6,0,11.63
0,7.77,0,10.62
0,7.14,0,10.51
0,9.65,0,11.25
0,8.63,0,11.32
0,8.37,0,11.24
0,7.53,0,10.83
0,9.32,0,11.18
0,7.24,0,11.25
0,10.96,0,10.98
0,8.54,0,10.71
0,7.52,0,10.4
0,10.63,0,11.21
0,8.8,0,10.98
0,8.71,0,10.85
0,7.98,0,11.16
0,8.69,0,11.4
0,9.86,0,11.06
0,10.74,0,11.71
1,6.09,0,6.33
1,7.36,0,6.3
1,6.52,0,6.28
1,7.12,0,6.8
1,6.13,0,6.52
1,6.2,0,6.15
1,6.92,0,6.08
1,6.47,0,6.47
1,6.61,0,5.87
1,6,0,6.09
1,6.9,0,6.88
1,6.31,0,6.59
1,5.95,0,5.54
1,6.99,0,5.46
1,6.63,0,6.28
1,7.34,0,6.62
1,6,0,6.43
1,5.68,0,5.55
1,7.44,0,6.3
1,5.77,0,5.91
1,6.84,0,6.37
1,5.75,0,5.83
1,5.33,0,5.77
1,6.77,0,5.84
1,7.13,0,6.07
1,5.38,0,6.23
1,7.71,0,6.14
1,5.99,0,5.94
1,6.53,0,6.4
1,6.85,0,5.74
1,7.03,0,6.67
1,7.54,0,6.33
1,7.12,0,6.43
1,6.21,0,6.06
1,6.57,0,5.95
1,7.14,0,6.18
1,6.4,0,5.71
1,6.65,0,5.94
1,6.57,0,5.74
1,6.86,0,6.19
1,6.48,0,6.19
1,6.62,0,5.71
1,6.4,0,6.27
1,6.77,0,6.01
1,7.47,0,5.88
1,6.2,0,5.78
1,8.06,0,6.75
1,7.01,0,6.18
1,7.11,0,6.3
1,5.35,0,4.93
1,5.89,0,6.09
1,5.65,0,6.05
1,6.53,0,6.23
1,4.9,0,5.76
1,6.7,0,5.69
1,7.91,0,6.46
1,6.24,0,5.42
1,5.76,0,5.81
1,6.23,0,5.73
1,6.07,0,5.48
1,7.93,0,6.67
1,6.03,0,5.52
1,6.66,0,5.59
1,6.01,0,5.75
1,6.13,0,6.08
1,5.58,0,6.03
1,8,0,6.4
1,6.4,0,6.43
1,6.16,0,5.95
1,5.24,0,5.81
1,5.38,0,5.85
1,7.22,0,6.01
1,5.36,0,6.24
1,8.46,0,6.13
1,5.66,0,5.76
1,5.38,0,5.88
1,6.19,0,5.99
1,7.04,0,6.01
1,6.99,0,6.32
1,4.71,0,5.73
1,5.68,0,5.57
1,6,0,6.25
1,5.65,0,6.18
1,8.11,0,6.61
1,6.95,0,6.32
1,8.2,0,6.26
1,5.43,0,5.75
1,6.03,0,6.09
1,7.53,0,6.15
1,6.35,0,5.46
1,6.14,0,6.02
1,7.27,0,6.06
1,6.15,0,6
1,6.74,0,6.46
1,8.11,0,6.89
1,6.29,0,6.05
1,6.53,0,6.11
1,6.53,0,6.05
1,6.43,0,6.08
1,6.76,0,5.84
1,5.52,0,5.42
1,7.1,0,6.51
1,5.48,0,5.61
1,7.38,0,5.95
1,8.21,0,6.35
1,5.97,0,5.92
1,5.59,0,5.17
1,7.14,0,5.49
1,6.96,0,6.02
1,7.14,0,6.1
1,6.2,0,5.68
1,6.22,0,5.93
1,5.78,0,5.7
1,5.24,0,5.9
1,6.29,0,5.9
1,6.62,0,5.68
1,7.2,0,5.93
1,6.45,0,5.92
1,5.82,0,6.44
1,5.18,0,5.95
1,5.42,0,5.28
1,6.7,0,5.77
1,5.69,0,6.09
1,7.18,0,6.27
1,5.87,0,6.54
1,6.05,0,6.62
1,7.36,0,5.68
1,5.44,0,6.1
1,6.39,0,6.39
1,6.08,0,5.59
1,6.6,0,5.44
1,5.97,0,5.53
1,6.11,0,5.77
1,6.01,0,6.08
1,5.88,0,5.96
1,3.8,0,5.1
1,6.69,0,6.37
1,6.22,0,5.9
1,7.08,0,6.54
1,5.03,0,5.62
1,5.9,0,5.56
1,7.45,0,6.18
1,5.59,0,6.26
1,6.47,0,6.07
1,6.6,0,5.68
1,7.83,0,5.82
1,6.19,0,5.81
1,6.56,0,5.85
1,4.3,0,5.64
1,6.73,0,6.33
1,6.56,0,5.6
1,5.73,0,6.42
1,5.64,0,5.52
1,7.31,0,5.81
1,6.27,0,6.25
1,4.83,0,5.61
1,6.38,0,5.86
1,5.44,0,5.91
1,6.64,0,5.88
1,5.7,0,5.66
1,8.43,0,6.38
1,6.55,0,5.81
1,7.04,0,6.17
1,6.85,0,6.26
1,6.2,0,5.93
1,6.64,0,5.83
1,7.92,0,6.48
1,8.2,0,6.42
1,6.8,0,5.79
1,6.31,0,6.35
1,6.76,0,5.96
1,5.86,0,6.09
1,6.04,0,6.08
1,7.03,0,5.77
1,6.04,0,5.76
1,6.76,0,5.89
1,6.88,0,5.66
1,5.06,0,5.58
1,8.01,0,6.59
1,6.52,0,5.96
1,7.59,0,5.94
1,6.15,0,6.12
1,6.4,0,5.67
1,6.41,0,5.76
1,8.35,0,6.64
1,6.41,0,5.57
1,8.58,0,6.38
1,5.9,0,6.03
1,6.5,0,5.79
1,5.95,0,6.09
1,5.46,0,5.8
1,5.38,0,6.03
1,7.06,0,6.33
1,7.22,0,5.95
1,6.71,0,6.68
1,7.53,0,6.12
1,6.17,0,5.3
1,4.69,0,5.87
1,6.66,0,6.15
1,6.83,0,6.23
1,5.07,0,5.68
1,5.83,0,6.13
1,7.59,0,6.51
1,5.07,0,5.73
1,5.06,0,5.82
1,5.74,0,5.79
1,8.39,0,6.16
1,5.26,0,5.93
1,5.12,0,5.78
1,5.88,0,5.78
1,7.06,0,6.27
1,5.42,0,5.97
1,6.17,0,6.21
1,7.84,0,6.46
1,6.92,0,6.48
1,6.02,0,5.93
1,7.58,0,6.19
1,4.72,0,5.53
1,6.4,0,6.17
1,6.89,0,6.31
1,4.89,0,5.66
1,6.09,0,6.05
1,7.48,0,6.37
1,6.85,0,6.58
1,5.57,0,6.07
1,6.1,0,6.19
1,5.21,0,5.48
1,4.21,0,5.17
1,6.78,0,6.28
1,6.01,0,5.85
1,5.98,0,5.23
1,7.1,0,5.67
1,5.79,0,6.43
1,7.7,0,6.3
1,6.95,0,6.25
1,5.99,0,5.68
1,6.95,0,5.82
1,6.52,0,6.13
1,6.42,0,6.66
1,6.06,0,5.64
1,5.07,0,5.75
1,7.63,0,5.89
1,7.71,0,6.55
1,6.43,0,6.15
1,5.95,0,6.01
1,7.07,0,6.23
1,5.84,0,5.92
1,5.01,0,5.65
1,5.87,0,5.68
1,5.74,0,5.82
1,6.24,0,6.09
1,5.05,0,5.81
1,5.41,0,6.28
1,6.15,0,5.94
1,7.75,0,6.26
1,7.69,0,6.32
1,6.6,0,6.41
1,6.04,0,5.81
1,7.77,0,5.98
1,7.91,0,6.24
1,6.59,0,5.65
1,5.76,0,6.03
1,6.99,0,6.5
1,6.07,0,5.71
1,5.34,0,6.08
1,6.35,0,5.72
1,7.24,0,5.7
1,7.62,0,5.79
1,7.53,0,6.11
1,5.88,0,6.41
1,6.85,0,6.15
1,5.67,0,5.67
1,5.81,0,5.86
1,6.46,0,6.06
1,6.57,0,5.93
1,5.97,0,5.87
1,6.6,0,6.38
1,5.99,0,6.09
1,7.17,0,5.84
1,7.86,0,5.99
1,5.77,0,6.27
1,4.37,0,5.98
1,6.89,0,6.11
1,5.24,0,5.24
1,7.75,0,6.48
1,6.07,0,6.24
1,6.03,0,5.94
1,7.09,0,6
1,8.14,0,6.22
1,5.81,0,6.27
1,6.49,0,6.13
1,5.68,0,5.75
1,6.8,0,6.19
1,6.09,0,5.82
1,7.42,0,6.21
1,6.22,0,5.84
1,6.87,0,5.79
1,6.42,0,5.55
1,6.78,0,6.07
1,7.97,0,6.7
1,7.64,0,6.22
1,6.09,0,6.26
1,6.33,0,6.68
1,7.74,0,6.11
1,6.66,0,5.87
1,6.92,0,6.12
1,6.35,0,6.19
1,7.01,0,6.11
1,6.66,0,5.63
1,7.41,0,6.49
1,6.45,0,5.7
1,6.98,0,6.09
1,6.93,0,5.68
1,6.76,0,5.7
1,6.4,0,6.06
1,5.68,0,6.14
1,3.91,0,5.33
1,8.05,0,6.58
1,5.99,0,5.67
1,6.72,0,5.98
1,6.1,0,5.76
1,6.53,0,5.66
1,6.96,0,6.05
1,6.78,0,6.04
1,6.11,0,5.85
1,6.37,0,5.94
1,6.49,0,6.05
1,7.4,0,6.3
1,7.28,0,6.22
1,6.18,0,5.55
1,8.41,0,5.93
1,5.99,0,6
1,6.55,0,5.96
1,6.65,0,6.06
1,5.02,0,5.4
1,6.63,0,6.32
1,5.41,0,6.2
1,8.24,0,6.78
1,7,0,5.96
1,5.7,0,6.03
1,7.88,0,6.65
1,6.3,0,6.14
1,5.29,0,5.94
1,5.14,0,5.91
1,6.39,0,6.12
1,6.92,0,5.71
1,5.41,0,5.45
1,5.95,0,6.12
1,8.18,0,6.22
1,5.73,0,5.79
1,6.47,0,5.78
1,7.1,0,6.3
1,6.71,0,5.78
0,5.24,0,11.81
0,7.75,0,11.8
0,6.54,0,12.06
0,6.54,0,11.79
0,8.31,0,10.78
0,7.57,0,11.74
0,6.84,0,11.02
0,7.35,0,11.6
0,5.9,0,11.83
0,6.51,0,12.09
0,7.18,0,11.53
0,7.19,0,12.1
0,8.17,0,11.55
0,7.41,0,12.03
0,6.6,0,11.93
0,6.95,0,11.66
0,6.76,0,11.83
0,6.12,0,11.55
0,7.92,0,11.96
0,8.58,0,12.14
0,6.95,0,11.11
0,8.21,0,11.47
0,6.72,0,11.91
0,6.12,0,10.92
0,7.43,0,11.84
0,7.55,0,11.69
0,6.58,0,10.84
0,7.01,0,11.59
0,6.61,0,11.78
0,8.07,0,11.69
0,8.78,0,12
0,5.82,0,12.02
0,7.41,0,11.53
0,7.09,0,11.93
0,7.78,0,11.34
0,7.1,0,11.07
0,5.34,0,10.78
0,6.42,0,11.32
0,6.62,0,10.7
0,7.5,0,12
0,7.25,0,11.47
0,7.45,0,11.6
0,7.22,0,12.01
0,6.61,0,11.93
0,8.32,0,12
0,6.16,0,10.86
0,6.07,0,11.6
0,5.37,0,11.36
0,6.71,0,11.55
0,7,0,12.06
0,6.26,0,11.67
0,6.62,0,11.68
0,6.82,0,11.89
0,6.82,0,11.96
0,6.45,0,11.76
0,7.59,0,11.84
0,6.55,0,11.89
0,7.21,0,11.99
0,7.76,0,11.83
0,6.84,0,12.13
0,7.98,0,11.38
0,7.59,0,11.63
0,7.41,0,12.03
0,5.08,0,11.02
0,8.68,0,12.13
0,7.05,0,10.52
0,6.57,0,12.07
0,7.43,0,11.65
0,8.34,0,11.12
0,7.69,0,11.3
0,7.79,0,11.63
0,7.45,0,12.07
0,5.94,0,11.75
0,7.24,0,12.15
0,7.62,0,11.82
0,7.76,0,12.04
0,7.1,0,11.64
0,7.46,0,11.92
0,7.38,0,11.53
0,7.32,0,11.27
0,5.74,0,10.49
0,5.51,0,11.03
0,7,0,12.15
0,4.35,0,9.1
0,6.76,0,12.12
0,8.89,0,11.77
0,6.53,0,11.17
0,5.54,0,9.94
0,6.91,0,11.99
0,6.71,0,11.88
0,6.32,0,11.18
0,6.44,0,11.66
0,6.63,0,11.42
0,8.1,0,11.47
0,6.99,0,11.47
0,6.2,0,11.16
0,7.85,0,11.78
0,5.88,0,10.51
0,5.69,0,10.87
0,6.36,0,11.45
0,7.79,0,12.08
0,7.87,0,12.01
0,7.14,0,10.92
0,7.42,0,11.74
1,4.9,0,11.28
1,5.84,0,12.05
1,4.43,0,11.85
1,5.03,0,11.18
1,5.42,0,11.2
1,5.8,0,12.14
1,6.38,0,11.34
1,5.3,0,10.19
1,5.74,0,11.93
1,5.89,0,11.77
1,5.82,0,10.61
1,5.23,0,11.04
1,5.31,0,10.93
1,4.94,0,11.73
1,5.82,0,11.69
1,5.01,0,10.57
1,6.54,0,11.06
1,4.87,0,11.97
1,6.3,0,12.14
1,5.78,0,11.65
1,5.77,0,11.88
1,5.99,0,11.45
1,5.9,0,12.15
1,4.39,0,11.79
1,5.38,0,11.98
1,4.83,0,11.89
1,5.75,0,11.72
1,5.34,0,10.85
1,6.99,0,12.06
1,5.93,0,11.87
1,6.57,0,11.83
1,6.02,0,11.48
1,5.82,0,11.38
1,5.86,0,11.21
1,5.84,0,11.59
1,5.97,0,11.06
1,5.94,0,11.57
1,5.79,0,12.16
1,5.03,0,12.03
1,6.33,0,11.61
1,5.08,0,11.47
1,5.92,0,11.92
1,5.84,0,11.82
1,6,0,11.49
1,6.18,0,11.42
1,5.14,0,11.79
1,5.26,0,10.8
1,5.34,0,11.38
1,6.12,0,12
1,5.57,0,11.77
1,5.44,0,11.59
1,6.1,0,11.31
1,6.12,0,12.13
1,6.31,0,11.77
1,5.3,0,11.86
1,4.66,0,11.22
1,5.89,0,11.22
1,5.12,0,11.26
1,5.96,0,11.47
1,4.62,0,11.07
1,5.32,0,11.93
1,5.79,0,11.57
1,5.24,0,11.95
1,5.78,0,12.02
1,4.28,0,10.88
1,6,0,11.77
1,5.42,0,12.03
1,5.52,0,12.1
1,6.3,0,12.09
1,6.02,0,12.12
1,6.43,0,12.12
1,6.57,0,11.11
1,6.36,0,12.04
1,5.62,0,11.25
1,5.4,0,11.87
1,6,0,11.98
1,4.71,0,10.14
1,5.66,0,12.1
1,5.5,0,11.55
1,6.21,0,11.35
1,6.24,0,11.82
1,6.22,0,10.86
1,5.39,0,11.59
1,4.46,0,11.17
1,5.24,0,10.6
1,6.39,0,11.96
1,5.65,0,11.55
1,6.38,0,11.68
1,6.57,0,11.77
1,5.88,0,11.47
1,5.26,0,10.61
1,6.19,0,11.79
1,5.51,0,11.85
1,6.06,0,12.12
1,5.79,0,11.88
1,6.19,0,11.5
1,4.94,0,11.89
1,6.2,0,12.1
1,6.24,0,11.91
1,5.39,0,11.65
1,4.92,0,12.16
1,4.14,0,12
1,4.61,0,10.93
1,5.98,0,11.53
1,5.14,0,11.56
1,5.1,0,11.98
1,6.5,0,10.82
1,6.01,0,12.15
1,6.22,0,10.94
1,5.79,0,11.61
1,5.48,0,11.67
1,5.68,0,10.87
1,5.55,0,11.18
1,5.75,0,11.35
1,5.41,0,11.81
1,6.09,0,11.95
1,5.33,0,11.95
1,4.57,0,10.96
1,5.17,0,11.75
1,5.43,0,10.2
1,5.18,0,11.38
1,4.88,0,10.53
1,3.77,0,10.28
1,6.14,0,11.61
1,5.99,0,12.05
1,15.39,1,9.59
1,15.09,1,9.67
1,15.1,1,9.07
1,15.33,1,10.17
1,15.31,1,10.43
1,15.95,1,9.68
1,14.43,1,10.2
1,15.37,1,9.73
1,14.05,1,9.36
1,13.79,1,9.68
1,15.77,1,11.37
1,11.99,1,8.51
1,15.63,1,9.84
1,15.72,1,10.21
1,15.14,1,11.1
1,15.78,1,10.39
1,13.64,1,9.93
1,14.79,1,10.78
1,15.13,1,9.83
1,15.62,1,11.45
1,15.84,1,10.17
1,13.95,1,9.1
1,14.86,1,10.2
1,14.6,1,9.99
1,15.58,1,9.93
1,15.65,1,10.01
1,15.45,1,10.41
1,15.5,1,10.58
1,15.3,1,11.04
1,14.89,1,10.61
1,14.06,1,10.27
1,14.15,1,9.27
1,15.2,1,10.21
1,15.08,1,10.22
1,15.86,1,9.98
1,14.99,1,11.69
1,14.94,1,10.08
1,15.2,1,10.19
1,14.63,1,10.26
1,15.34,1,11.46
1,15.36,1,9.81
1,15.25,1,9.25
1,14.18,1,8.99
1,14.26,1,10.45
1,14.77,1,9.6
1,15.2,1,10.19
1,15.59,1,10.19
1,15.14,1,9.48
1,15.48,1,10.79
1,15.42,1,9.64
1,13.48,1,9.39
1,15.61,1,10.2
1,14.18,1,9.57
1,15.24,1,9.52
1,14.61,1,9.21
1,14.88,1,8.92
1,14.14,1,10.33
1,15.32,1,10.17
1,14.51,1,10.14
1,14.75,1,9.97
1,15.21,1,9.35
1,15.63,1,10.43
1,14.15,1,9.5
1,15.71,1,9.99
1,13.4,1,9.99
1,15.53,1,9.23
1,15.37,1,9.4
1,14.2,1,9.73
1,13.61,1,9.82
1,14.12,1,8.99
1,13.55,1,9.1
1,14.7,1,9.5
1,12.81,1,8.9
1,14.22,1,10.2
1,13.96,1,9.11
1,15.27,1,10.03
1,15.93,1,10.42
1,15.54,1,9.59
1,15.56,1,10.61
1,13.26,1,9.78
1,14.21,1,9.42
1,14.24,1,10.37
1,14.17,1,8.78
1,15.26,1,10.99
1,14.21,1,10.44
1,14.02,1,10.07
1,15.65,1,11.16
1,14.1,1,8.57
1,15.36,1,9.62
1,15.99,1,11.14
1,14.59,1,10.09
1,14.35,1,9.38
1,14.91,1,9.47
1,14.3,1,9.29
1,15.82,1,10.11
1,15.71,1,10.73
1,14.88,1,10.06
1,14.74,1,10.7
1,14.21,1,10.28
1,14.13,1,9.37
1,13.7,1,9.82
1,15.41,1,10.27
1,13.95,1,9.48
1,15.85,1,11.1
1,15.65,1,10.26
1,15.8,1,10.12
1,14.78,1,10.1
1,14.78,1,10.15
1,13.66,1,9.51
1,14.35,1,9.72
1,15.79,1,10.14
1,14.67,1,9.84
1,14.89,1,10.05
1,14.23,1,9.83
1,13.85,1,9.64
1,13.97,1,10.14
1,15.81,1,10.48
1,13.93,1,9.85
1,15.54,1,9.79
1,14.51,1,10
1,13.8,1,9.25
1,14.5,1,9.9
1,15.62,1,10.64
1,15.53,1,10.55
1,14.82,1,10.35
1,14.75,1,9.87
1,15.73,1,10.64
1,15.57,1,10.81
1,14.37,1,9.81
1,16,1,10.49
1,14.77,1,9.62
1,15.83,1,10.78
1,14.36,1,9.55
1,12.61,1,8.75
1,15.31,1,10.22
1,15.67,1,10.59
1,15.37,1,9.08
1,15.26,1,9.95
1,15.03,1,11.8
1,14.74,1,8.82
1,14.21,1,9.61
1,15.86,1,10.63
1,15.64,1,9.17
1,14.41,1,9.22
1,15.45,1,10.46
1,15.12,1,9.85
1,14.92,1,10.25
1,14.44,1,10.95
1,13.47,1,9.59
1,15.89,1,10.61
1,15.98,1,9.57
1,14.4,1,9.06
1,14.53,1,10.64
1,15.48,1,10.44
1,14.88,1,9.53
1,13.9,1,9.28
1,15.91,1,9.4
1,15.89,1,10.06
1,14.36,1,10.59
1,13.6,1,9.32
1,15.78,1,11.1
1,14.77,1,10.31
1,14.38,1,9.37
1,14.22,1,9.23
1,14.64,1,9.14
1,13.82,1,10.2
1,13.35,1,9.85
1,15.15,1,9.84
1,14.71,1,9.66
1,11.91,1,9.41
1,13.87,1,9.93
1,16.05,1,10.44
1,14.41,1,9.39
1,14.14,1,9.51
1,14.74,1,10.17
1,15.03,1,9.88
1,15.59,1,10.32
1,14.76,1,9.77
1,14.59,1,10.62
1,15.46,1,10
1,14.43,1,8.8
1,15.41,1,10.63
1,15.92,1,9.96
1,15.22,1,10.01
1,15.77,1,10.33
1,15.01,1,10.46
1,15.87,1,10.74
1,14.2,1,8.13
1,15.5,1,10.03
1,14.89,1,9.11
1,13.9,1,10.12
1,15.13,1,9.45
1,14.49,1,10.49
1,13.76,1,9.6
1,15.02,1,10.38
1,15.65,1,10.65
1,15.39,1,10.33
1,15.62,1,11.04
1,14.55,1,9.03
1,14.61,1,10.27
1,15.46,1,8.8
1,14.99,1,9.66
1,15.03,1,10.33
1,12.86,1,8.24
1,15.82,1,10.46
1,15.71,1,9.78
1,15.96,1,10.22
1,15.88,1,8.89
1,14.27,1,9.67
1,13.05,1,9.38
1,13.05,1,11.6
1,16.07,1,9.86
1,15.92,1,11.82
1,13.98,1,9.91
1,15.01,1,10.41
1,15.18,1,9.56
1,13.85,1,9.49
1,14.82,1,10.03
1,14.45,1,8.96
1,15.26,1,10.82
1,12.69,1,9.46
1,15.22,1,9.59
1,14.29,1,9.35
1,14.65,1,9.48
1,15.18,1,9.91
1,15.63,1,10.56
1,15.21,1,10.41
1,14.94,1,9.98
1,13.13,1,9.59
1,14.48,1,11.39
1,15.52,1,10.81
1,16.08,1,10.53
1,14.94,1,9.5
1,15.89,1,10.79
1,16.05,1,10.18
1,13.5,1,9.43
1,13.59,1,9.46
1,13.35,1,10.06
1,14.53,1,8.96
1,15.91,1,10.94
1,13.81,1,9.42
1,14.97,1,9.71
1,14.38,1,9.29
1,14.01,1,8.85
1,14.63,1,10.18
1,15.79,1,10.08
1,15.82,1,10.61
1,16.07,1,8.87
1,13.05,1,9.65
1,15.74,1,11.23
1,13.32,1,10
1,15.19,1,10.87
1,15.53,1,9.95
1,14.61,1,9.82
1,14.4,1,9.46
1,16.07,1,10.68
1,15.47,1,10.07
1,13.34,1,9.9
1,13.99,1,8.26
1,15.97,1,10.35
1,14.53,1,10.11
1,14.45,1,9.43
1,13.97,1,9.69
1,14.66,1,11.64
1,15.39,1,10.34
1,13.16,1,8.7
1,14.63,1,9.78
1,15.19,1,10.78
1,15.56,1,9.74
1,14.74,1,10.71
1,14.77,1,10.2
1,14.13,1,9.7
1,14.38,1,9.28
1,14.24,1,9.88
1,16.04,1,9.42
1,14.71,1,10.51
1,15.22,1,10.85
1,14.18,1,10.59
1,15.14,1,10.22
1,13.47,1,8.64
1,15.35,1,10
1,15.64,1,9.7
1,14.68,1,10.43
1,15.74,1,10.4
1,13.89,1,9.54
1,14.84,1,9.64
1,15.31,1,9.95
1,13.72,1,9.79
1,14.84,1,10.88
1,14.53,1,9.28
1,15.66,1,11.34
1,15.24,1,9.12
1,15.36,1,10.19
1,14.47,1,9.04
1,14.27,1,8.94
1,15.57,1,10.21
1,14.05,1,10.18
1,15.74,1,10.59
1,14.83,1,9.99
1,15.39,1,10.12
1,15.18,1,9.51
1,15.8,1,10.37
1,13.59,1,9.09
1,13.71,1,9.52
1,15.22,1,10.22
1,14.94,1,8.66
0,3.65,0,5.25
0,4.64,0,4.79
0,4.21,0,4.84
0,2.78,0,4.33
0,3.09,0,5.02
0,3.44,0,4.44
0,2.87,0,4.42
0,3.78,0,4.42
0,2.79,0,4.26
0,3.48,0,4.83
0,3.06,0,3.77
0,4.34,0,4.68
0,2.91,0,4.23
0,3.11,0,4.39
0,2.76,0,3.99
0,3.61,0,4.84
0,3.42,0,4.8
0,3.66,0,4.06
0,2.77,0,3.75
0,3.85,0,4.85
0,3.44,0,3.65
0,3.58,0,4.13
0,3.71,0,3.9
0,3.34,0,3.89
0,3.18,0,3.96
0,2.87,0,4.23
0,2.21,0,2.78
0,3.73,0,4.38
0,3.36,0,4.28
0,3.18,0,4.71
0,3.07,0,4.68
0,4.04,0,5.86
0,3.6,0,4.42
0,2.09,0,3.05
0,3.43,0,4.16
0,3.66,0,4.44
0,2.97,0,4.62
0,3.52,0,4.63
0,3.42,0,4.44
0,4.47,0,5.49
0,2.86,0,4.42
0,3.18,0,4.97
0,3.28,0,4.29
0,3.36,0,5.25
0,4.04,0,4.69
0,3.51,0,4.25
0,3.18,0,3.96
0,3.1,0,4.33
0,2.96,0,4.15
0,2.7,0,3.19
0,2.9,0,4.21
0,3.42,0,4.21
0,3.73,0,4.21
0,3.08,0,3.64
0,2.56,0,4.33
0,3.14,0,3.86
0,3.24,0,4.99
0,3.42,0,4.98
0,3.19,0,4.92
0,3.37,0,4.56
0,2.39,0,3.34
0,3.09,0,3.79
0,2.97,0,4.41
0,3.62,0,4.99
0,3.11,0,3.93
0,3.78,0,5.16
0,2.9,0,3.72
0,3.58,0,4.99
0,3.48,0,4
0,3.32,0,4.64
0,4.03,0,5.43
0,4.2,0,5.52
0,3.42,0,5.38
0,3.88,0,4.68
0,3.4,0,4.12
0,3.96,0,4.21
0,2.98,0,4.55
0,4.47,0,4.43
0,3.82,0,4.64
0,2.87,0,5.15
0,3.29,0,4.37
0,3.55,0,4.51
0,3.42,0,4
0,3.37,0,4.48
0,3.53,0,5
0,3.46,0,4.71
0,3.86,0,4.56
0,3.25,0,4.11
0,2.86,0,4.33
0,4.02,0,5.14
0,3.44,0,4.49
0,4.55,0,4.97
0,3.93,0,4.77
0,3.83,0,4.78
0,3.77,0,4.79
0,3.78,0,4.59
0,3.64,0,5.32
0,2.98,0,4.36
0,3.95,0,4.75
0,2.9,0,4.09
0,3.17,0,4.1
0,3.24,0,4.38
0,3.65,0,3.89
0,3.61,0,5.35
0,3.86,0,4.26
0,2.42,0,4.29
0,3.19,0,4.13
